id,status,name,type,plant_name,current_operator,original_operator,co-owner,constructed_date,activated_date,field_name,latitude,longitude,location
ABGP0001128,Suspended,* Gulf Swallwell,GP,Swallwell,Gulf Canada Limited,,100.0% - Gulf Canada Limited,,,,51.52337,-113.32475,06-33-029-24W4M
ABGP0001129,Active,Gold Creek 13-26-067-05W6,GP,Gold Creek,Canadian Natural Resources Limited,,17.0% - Progress Energy Ltd.; 0.8% - Chinook Energy Ltd.; 82.2% - Canadian Natural Resources Limited,1969-01-01,,,54.83426,-118.658,13-26-067-05W6M
ABGP0001130,Active,Petro-Can Gilby,GP,Gilby,Canlin Resources Partnership,,,1970-01-01,,,52.46681,-114.3468,02-27-040-03W5M
ABGP0001131,Suspended,Shell Burnt Timber,GP,Burnt Timber,Shell Canada Energy,,100.0% - Shell Canada Limited,1972-01-01,,,51.57117,-114.85391,10-13-030-07W5M
ABGP0001132,Active,Marten Hills 12-18-076-25W4,GP,Marten Hills,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,,,,55.58633,-113.87111,10-18-076-25W4M
ABGP0001133,Active,Keyera Strachan 11-35-037-09W5,GP,Strachan,Keyera Energy Ltd.,,100.0% - Keyera Energy Ltd.,1970-01-01,,,52.22609,-115.18293,11-35-037-09W5M
ABGP0001134,Active,Caledonian Midstream Quirk Creek,GP,Quirk Creek,Caledonian Midstream Corporation,,98.3% - Caledonian Midstream Corporation; 1.7% - Shell Oil Company,1970-01-01,,,50.74852,-114.49498,02-04-021-04W5M
ABGP0001135,Suspended,Apache Virginia Hill,GP,Hope Creek,Paramount Resources Ltd.,,100.0% - Paramount Resources Ltd.,1970-01-01,,,54.53969,-115.9262,10-17-064-13W5M
ABGP0001136,Suspended,Apache Provost,GP,Hamilton Lake,Karve Energy Inc.,,100.0% - Karve Energy Inc.,1970-01-01,,,51.9811,-111.17471,16-02-035-09W4M
ABGP0001137,Abandoned,Joffre 11-31-39-26W4,GP,Joffre,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,,,,52.39913,-113.7383,11-31-039-26W4M
ABGP0001138,Active,Penn West Bigoray,GP,Bigoray,Obsidian Energy Ltd.,,100.0% - Obsidian Energy Ltd.,1977-01-01,,,53.43065,-115.12218,06-28-051-08W5M
ABGP0001139,Abandoned,Mobil Lone Pine Creek,GP,Lone Pine Creek,Exxonmobil Canada Energy,,100.0% - Exxonmobil Canada Ltd.,1971-01-01,,,51.50876,-113.86968,05-27-029-28W4M
ABGP0001140,Active,Baytex Ferrybank Plant,GP,Ferrybank,Baytex Energy Ltd.,,100.0% - Baytex Energy Ltd.,,,,52.75422,-113.86452,14-33-043-27W4M
ABGP0001141,Active,Ram River 04-02-037-10W5,GP,Ram River,Tidewater Midstream And Infrastructure Ltd.,,85.0% - Tidewater Midstream And Infrastructure Ltd.; 2.1% - Enerplus Resources Corporation; 3.0% - C Group Energy Inc.; 9.8% - Paramount Resources (Acl) Ltd.,1972-01-01,,,52.14626,-115.33134,04-02-037-10W5M
ABGP0001143,Active,Psec Leafland 13-16 Gp,GP,Leafland,Prairie Storm Energy Corp.,,75.9% - Prairie Storm Energy Corp.,1971-01-01,,,52.44863,-114.67028,13-16-040-05W5M
ABGP0001144,Active,Semcams Kaybob South #3,GP,Kaybob South 3,Energy Transfer Canada Ulc,,85.0% - Energy Transfer Canada Ulc; 10.2% - Exxonmobil Canada Energy; 0.1% - Hamilton Brothers Canadian Gas Company Ltd.; 0.1% - Bp Canada Energy Company; 0.1% - Devon Canada Corporation; 0.1% - Conocophillips Canada Limited; 0.1% - Suncor Energy Inc.; 4.2% - Burlington Resources Canada Ltd.; 0.1% - Paramount Resources (Acl) Ltd.,1972-01-01,,,54.09609,-116.61698,03-15-059-18W5M
ABGP0001145,Suspended,* Imperial Rainbow,GP,Rainbow,Husky Oil Operations Limited,,100.0% - Husky Oil Operations Limited,,,,58.56702,-119.05673,12-23-110-07W6M
ABGP0001147,Active,Veresen Hythe 11-18-074-12W6 Gp,GP,Hythe,Veresen Midstream General Partner Inc.,,100.0% - Veresen Midstream General Partner Inc.,1981-01-01,,,55.41237,-119.83645,11-18-074-12W6M
ABGP0001148,Suspended,Saxon Bigoray,GP,Bigoray,Obsidian Energy Ltd.,,100.0% - Obsidian Energy Ltd.,,,,53.4197,-115.09146,10-22-051-08W5M
ABGP0001149,Active,00/06-15-048-03W5 Pembina Gp,GP,Warburg Keystone,Sinopec Daylight Energy Ltd.,,100.0% - Sinopec Daylight Energy Ltd.,,,,53.13964,-114.35814,06-15-048-03W5M
ABGP0001150,Active,Crestar Little Bow,GP,Little Bow,Zargon Oil & Gas Ltd.,,100.0% - Zargon Oil & Gas Ltd.,1981-01-01,,,50.2208,-112.44151,16-31-014-18W4M
ABGP0001151,Suspended,Renaissance Hussar 2-1,GP,Rosebud,Torxen Energy Ltd.,,100.0% - Torxen Energy Ltd.,,,,51.27248,-112.82641,02-01-027-21W4M
ABGP0001152,Suspended,Encal Simonette,GP,Simonette,Spoke Resources Ltd.,,100.0% - Spoke Resources Ltd.,,,,54.42332,-117.76062,09-06-063-25W5M
ABGP0001153,Active,Ferrybank 02-01 Gas Plant,GP,Ferrybank,Bonavista Energy Corporation,,52.0% - Bonavista Energy Corporation; 48.0% - Nal Resources Limited,1977-01-01,,,52.75804,-113.93103,02-01-044-28W4M
ABGP0001154,Suspended,* Encal Sylvan Lake,GP,Sylvan Lake,Taqa North Ltd.,,100.0% - Taqa North Ltd.,,,,52.24095,-114.20113,10-03-038-02W5M
ABGP0001155,Abandoned,Mobil Rainbow,GP,Rainbow Lake Battery 10,Husky Oil Operations Limited,,100.0% - Husky Oil Operations Limited,1969-01-01,,,58.53795,-118.90359,10-10-110-06W6M
ABGP0001156,Suspended,Petro-Can Medicine River,GP,Gilby,Obsidian Energy Ltd.,,26.0% - Obsidian Energy Ltd.; 26.0% - Certus Oil And Gas Inc.; 23.6% - Keyera Energy Ltd.; 7.2% - Taqa North,1972-01-01,,,52.41211,-114.40632,05-05-040-03W5M
ABGP0001157,Suspended,Penn West Woking,GP,Penn West Woking,Kelt Exploration Ltd.,,100.0% - Kelt Exploration Ltd.,,,,55.52872,-118.61131,11-30-075-04W6M
ABGP0001158,Active,Pennwest Pembina (Sub #1),GP,Pembina Pembalta Stn 1,Arc Resources Ltd.,,82.8% - Arc Resources Ltd.; 10.1% - Bonterra Energy Corp.; 5.0% - Obsidian Energy Ltd.; 0.1% - Blaze Energy Ltd.,1958-01-01,,,53.17242,-114.88244,09-25-048-07W5M
ABGP0001159,Active,Bonterra 10-15 Sweet Gas Plant Stn 2,GP,Rose Creek Pembalta Stn 2,Bonterra Energy Corp.,,28.1% - Obsidian Energy Ltd.; 38.9% - Bonterra Energy Corp.; 25.7% - Enerplus Corporation; 5.5% - Arc Resources Ltd.; 1.4% - Husky Oil Operations Limited; 0.5% - Freehold Resources Ltd.,1957-01-01,,,53.05605,-114.93738,10-15-047-07W5M
ABGP0001160,Suspended,* Mobil Pembina,GP,Pembina,Arc Resources Ltd.,,100.0% - Arc Resources Ltd.,,,,53.23068,-115.10174,09-16-049-08W5M
ABGP0001161,Active,Mobil Pembina,GP,Pembalta 4,Arc Resources Ltd.,,10.0% - Obsidian Energy Ltd.; 88.3% - Arc Resources Ltd.; 0.9% - Bonterra Energy Corp.; 0.8% - Blaze Energy Ltd.,1957-01-01,,,53.23068,-115.10174,09-16-049-08W5M
ABGP0001162,Reclamation Exempt,* Amoco Pemb (Sub #5),GP,Pemb Sub 5,Bp Canada Energy Group Ulc,,100.0% - Arc Resources Ltd.,,,,53.11063,-115.0591,07-02-048-08W5M
ABGP0001163,Suspended,Spectra Gordondale West Gas Plant,GP,Gordondale West,Northriver Midstream Inc.,,100.0% - Northriver Midstream Inc.,1981-01-01,,,55.8634,-119.58265,11-24-079-11W6M
ABGP0001164,Active,Amoco Pembina (Sub #7),GP,Pembina Pembalta Stn 7,Obsidian Energy Ltd.,,0.7% - Taqa North Ltd.; 5.1% - Freehold Resources Ltd.; 83.5% - Obsidian Energy Ltd.; 4.5% - Bonterra Energy Corp.; 6.2% - Arc Resources Ltd.,1958-01-01,,,53.09238,-115.24178,04-34-047-09W5M
ABGP0001165,Active,Amoco Pembina (Sub #8),GP,Pembina Pembalta Stn 8,Obsidian Energy Ltd.,,80.0% - Obsidian Energy Ltd.; 15.0% - Bonterra Energy Corp.,,,,53.19793,-115.29048,05-05-049-09W5M
ABGP0001166,Abandoned,Atco Midstream 4-20,GP,Cranberry,Atco Energy Solutions Ltd.,,100.0% - Atco Energy Solutions Ltd.,,,,57.33902,-118.45755,04-20-096-03W6M
ABGP0001167,Active,Crestar Huxley,GP,Huxley South,Pine Cliff Energy Ltd.,,100.0% - Pine Cliff Energy Ltd.,1997-01-01,,,51.91662,-113.37392,06-17-034-24W4M
ABGP0001168,Active,Heathdale 7-9-30-11W4 Stanmore,GP,Stanmore,Canadian Natural Resources Limited,,75.0% - Canadian Natural Resources Limited; 20.0% - Pengrowth Energy Corporation,,,,51.55253,-111.49048,07-09-030-11W4M
ABGP0001169,Active,Dunvegan 15-3-81-4W6,GP,Dunvegan,Canadian Natural Resources Limited,,78.3% - Canadian Natural Resources Limited; 5.1% - Arc Resources Ltd.; 3.9% - Chair Resources Inc.; 1.0% - Signalta Resources Limited; 4.3% - Taqa North Ltd.; 0.9% - 119307 Alberta Corporation; 0.5% - 389592 Alberta Ltd.; 0.6% - Ardee Resources Ltd.; 0.7% - Cumulus Investments Ltd.; 1.6% - Prairie Birch Royalties Ltd.; 3.2% - W. F. Brown Exploration Ltd,1972-01-01,,,55.99805,-118.5323,15-03-081-04W6M
ABGP0001170,Abandoned,* Nal Resources Joffre,GP,Resources Joffre,Whitecap Resources Inc.,,100.0% - Del Canada Gp Ltd.,,,,52.35915,-113.7082,15-17-039-26W4M
ABGP0001171,Suspended,Michichi 4-8-31-18W4,GP,East Michichi,Canadian Natural Resources Limited,,74.9% - Canadian Natural Resources Limited; 1.2% - Encana Corporation; 9.8% - Signalta Resources Limited; 8.4% - Sonde Resources Corp.; 4.7% - Centrica Canada Limited; 1.1% - Celtic Exploration Ulc,1982-01-01,,,51.63617,-112.52959,04-08-031-18W4M
ABGP0001172,Active,Star Mikwan,GP,Arc Mikwan,Sun Century Petroleum Corporation,,18.6% - Cansearch Resources Ltd.; 5.4% - Signalta Resources Limited; 3.6% - Conocophillips Canada Resources Corp.; 1.5% - Advantage Energy Ltd.; 9.1% - Pengrowth Energy Corporation; 54.0% - Sun Century Petroleum Corporation,1971-01-01,,,52.16661,-113.25196,10-08-037-23W4M
ABGP0001173,Active,Keyera Ricinus Gas Plant 11-30,GP,Ricinus,Keyera Energy Ltd.,,70.8% - Keyera Energy Ltd.; 28.7% - Taqa North Ltd.; 0.5% - Cenovus Energy Inc.,1967-01-01,,,52.03712,-115.13507,11-30-035-08W5M
ABGP0001174,Active,Pancdn Countess,GP,Countess,Torxen Energy Ltd.,,100.0% - Torxen Energy Ltd.,1980-01-01,,,50.53749,-112.02929,10-20-018-15W4M
ABGP0001175,Active,Archer Bruce,GP,Bruce/West Holden,Sequoia Resources Corp.,,100.0% - Sequoia Resources Corp.,,,,53.01979,-112.18785,03-06-047-15W4M
ABGP0001176,Suspended,Bonavista Rockyford,GP,Rockyford,Ovintiv Canada Ulc,,100.0% - Lynx Energy Ulc,1975-01-01,,,51.23605,-113.08359,10-24-026-23W4M
ABGP0001177,Active,Pancdn Bassano,GP,Bassano Lathom,Torxen Energy Ltd.,,100.0% - Torxen Energy Ltd.,1978-01-01,,,50.8432,-112.46013,10-05-022-18W4M
ABGP0001178,Suspended,Stanmore 5-1-29-12W4,GP,Stanmore,Canadian Natural Resources Limited,,75.5% - Canadian Natural Resources Limited; 24.5% - Nal Resources Limited,1976-01-01,,,51.45076,-111.57245,05-01-029-12W4M
ABGP0001179,Abandoned,Strome 13-14-44-17W4,GP,Holmberg,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,,,,52.79797,-112.37151,13-14-044-17W4M
ABGP0001180,Suspended,Bonavista Oyen,GP,Oyen,Nuvista Energy Ltd.,,100.0% - Nuvista Energy Ltd.,,,,51.51619,-110.45338,16-26-029-04W4M
ABGP0001181,Active,Cdn Forest Penhold,GP,Penhold,Taqa North Ltd.,,100.0% - Taqa North Ltd.,1973-01-01,,,52.123,-113.8467,10-30-036-27W4M
ABGP0001182,Suspended,Hanna 08-25-031-14W4,GP,Hanna,Canadian Natural Resources Limited,,0.0% - Arc Resources Ltd.; 0.0% - Cansearch Resources Ltd.; 0.0% - Pengrowth Corporation; 0.0% - Great Plains Exploration Inc.; 0.0% - Signalta Resources Limited; 0.0% - Advantage Energy Ltd.; 63.0% - Canadian Natural Resources Limited,,,,51.68357,-111.85078,08-25-031-14W4M
ABGP0001183,Suspended,* Sceptre Matziwin,GP,Matziwin,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,1975-01-01,,,50.94141,-111.8802,06-10-023-14W4M
ABGP0001184,Active,Knopcik 9-10-74-11W6,GP,Knopcik,Canadian Natural Resources Limited,,43.0% - Canadian Natural Resources Limited; 20.0% - Taqa North Ltd.; 10.0% - Repsol Oil & Gas Canada Inc.; 3.0% - Obsidian Energy Ltd.,,,,55.39775,-119.59308,09-10-074-11W6M
ABGP0001185,Active,Marathon Battle Cr Twining,GP,Twining Line 54,Ember Resources Inc.,,25.0% - Bumper Development Corporation Ltd.; 75.0% - Ember Resources Inc.,1975-01-01,,,51.64337,-113.33256,12-10-031-24W4M
ABGP0001186,Suspended,Star Sylvan Lake,GP,Sylvan Lake,I3 Energy Canada Ltd.,,100.0% - I3 Energy Canada Ltd.,1970-01-01,,,52.28815,-114.12402,16-19-038-01W5M
ABGP0001187,Abandoned,Bonavista Sibbald,GP,Sibbald,Nuvista Energy Ltd.,,100.0% - Nuvista Energy Ltd.,,,,51.3598,-110.35358,04-03-028-03W4M
ABGP0001188,Suspended,* Norcen Corbett,GP,Norcen Corbett,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,,,,54.31031,-115.09841,13-26-061-08W5M
ABGP0001189,Suspended,Storm Sylvan Lake,GP,Sylvan Lake,Whitecap Resources Inc.,,100.0% - Whitecap Resources Inc.,1974-01-01,,,52.2154,-114.30807,13-25-037-03W5M
ABGP0001190,Suspended,* Talisman Pembina,GP,Pembina,Repsol Oil & Gas Canada Inc.,,100.0% - Repsol Oil & Gas Canada Inc.,,,,53.09232,-114.46171,04-36-047-04W5M
ABGP0001191,Active,Vista Midstream Turin,GP,Turin,Campus Energy Partners Operations Inc.,,26.7% - Graly Resources Ltd.; 72.3% - Campus Energy Partners Operations Inc.,1974-01-01,,,50.0133,-112.45846,12-19-012-18W4M
ABGP0001192,Active,Swan Hills,GP,House Mountain,Cardinal Energy Ltd.,,100.0% - Cardinal Energy Ltd.,1974-01-01,,,55.04142,-115.47913,01-08-070-10W5M
ABGP0001193,Suspended,Penn West Killam,GP,Hardisty,Cleo Energy Corp.,,100.0% - Cleo Energy Corp.,,,,52.6958,-111.19817,15-11-043-09W4M
ABGP0001194,Suspended,Penn West Sedgewick,GP,Sedgewick,Cleo Energy Corp.,,100.0% - Cleo Energy Corp.,,,,52.6106,-111.66919,02-16-042-12W4M
ABGP0001195,Abandoned,Lario Cessford,GP,Carolside,Husky Oil Operations Limited,,50.0% - Lario Oil & Gas Company; 50.0% - Husky Oil Operations Limited,,,,51.18893,-111.64169,07-05-026-12W4M
ABGP0001196,Suspended,Nul Fairydell-Bon Accord,GP,Fairydell Bon Accord,Atco Pipelines (North Tn8263923),,100.0% - Atco Gas And Pipelines Ltd.,1981-01-01,,,53.85993,-113.38152,15-20-056-23W4M
ABGP0001197,Suspended,Nce Petrofund Provost,GP,Grays Lake,Obsidian Energy Ltd.,,100.0% - Obsidian Energy Ltd.,1976-01-01,,,51.8255,-110.94687,04-16-033-07W4M
ABGP0001198,Abandoned,Merit Long Coulee,GP,Merit Long Coulee,Sanling Energy Ltd.,,100.0% - Sanling Energy Ltd.,,,,50.2865,-112.88254,06-30-015-21W4M
ABGP0001199,Suspended,* Norcen Whitecourt,GP,Norcen Whitecourt,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,,,,54.15418,-115.50467,01-01-060-11W5M
ABGP0001200,Suspended,* Amoco Braeburn,GP,Braeburn,Bp Canada Energy Group Ulc,,100.0% - Canadian Natural Resources Limited,,,,55.69219,-119.52917,16-19-077-10W6M
ABGP0001201,Active,Aec Mcleod,GP,Mcleod River,Notine Holdings Inc.,,100.0% - Notine Holdings Inc.,1980-01-01,,,53.7066,-115.97623,07-34-054-14W5M
ABGP0001202,Suspended,Kelt Boundary Lake South,GP,Neptune,Kelt Exploration Ltd.,,100.0% - Kelt Exploration Ltd.,,,,56.46277,-119.90889,15-13-086-13W6M
ABGP0001203,Suspended,Hackett 11-20-35-17W4,GP,Gough Lake,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,1975-01-01,,,52.02104,-112.40072,11-20-035-17W4M
ABGP0001204,Suspended,Altagas Killam,GP,Killam,Altagas Ltd.,,100.0% - Altagas Ltd.,,,,52.61062,-111.83128,01-17-042-13W4M
ABGP0001205,Suspended,* Landbank Alix,GP,Landbank Alix,Landbank Minerals Ltd,,100.0% - Landbank Minerals Ltd,,,,52.3705,-113.2826,11-20-039-23W4M
ABGP0001206,Suspended,Suncor Rosevear,GP,Suncor Rosevear,Bonavista Energy Corporation,,100.0% - Bonavista Energy Corporation,,,,53.71379,-116.14234,16-33-054-15W5M
ABGP0001207,Suspended,Beau Gilby,GP,Gilby,Murphy Oil Company Ltd.,,100.0% - Journey Energy Inc.,,,,52.45596,-114.23266,06-21-040-02W5M
ABGP0001209,Suspended,* Lochfayne Carstairs,GP,Lochfayne Carstairs,Two Forty Engineering Ltd.,,100.0% - Two Forty Engineering Ltd.,,,,51.56743,-114.15116,07-13-030-02W5M
ABGP0001210,Suspended,Devon Wimborne,GP,Wimborne North,Vantage Point Resources Inc.,,100.0% - Vantage Point Resources Inc.,,,,51.98117,-113.67433,16-05-035-26W4M
ABGP0001211,Active,Archer Killam,GP,Killam,Sequoia Resources Corp.,,98.0% - Sequoia Resources Corp.,,,,52.7215,-111.50038,12-23-043-11W4M
ABGP0001212,Suspended,* Lindstrom Samson,GP,Lindstrom Samson,Lindstrom Resources Limited,,100.0% - Lindstrom Resources Limited,,,,52.77969,-113.42949,11-09-044-24W4M
ABGP0001213,Suspended,Garden Plains 5-15-33-13 Gp,GP,Garden Plains,Baytex Energy Ltd.,,50.0% - Baytex Energy Ltd.; 50.0% - Canadian Natural Resources Limited,,,,51.82908,-111.77379,05-15-033-13W4M
ABGP0001214,Active,Poco Pembina,GP,Sunnybrook North,Petrus Resources Corp.,,100.0% - Petrus Resources Corp.,1976-01-01,,,53.16136,-114.20602,15-22-048-02W5M
ABGP0001215,Active,Manitok Carseland 16-21 Gas Plant,GP,Carseland,Persist Oil And Gas Inc.,,100.0% - Persist Oil And Gas Inc.,1982-01-01,,,50.89069,-113.40116,16-21-022-25W4M
ABGP0001216,Active,Conoco Majeau Lake,GP,Majeau Lake,Long Run Exploration Ltd.,,100.0% - Long Run Exploration Ltd.,,,,53.92843,-114.37731,09-16-057-03W5M
ABGP0001217,Suspended,Crestar Leaman,GP,Paddle River West,Cenovus Energy Inc.,,100.0% - Cenovus Energy Inc.,,,,53.82655,-115.55303,11-10-056-11W5M
ABGP0001218,Suspended,Coastal Sounding,GP,Sounding,Coastal Resources Limited,,65.0% - Coastal Resources Limited; 35.0% - Pengrowth Corporation,1986-01-01,,,51.59985,-111.23854,11-29-030-09W4M
ABGP0001219,Suspended,Apache Zama,GP,Zama A,Paramount Resources Ltd.,,100.0% - Paramount Resources Ltd.,1965-01-01,,,59.06493,-118.87887,13-12-116-06W6M
ABGP0001220,Active,Apache Nevis,GP,Nevis,Ember Resources Inc.,,100.0% - Ember Resources Inc.,,,,52.51573,-113.16851,12-07-041-22W4M
ABGP0001221,Active,Stettler 06-19-039-19W4 Gas Plant,GP,Leahurst,Baytex Energy Ltd.,,75.0% - Baytex Energy Ltd.; 25.0% - Ember Resources Inc.,1996-01-01,,,52.36677,-112.73067,06-19-039-19W4M
ABGP0001222,Active,Cutbank 7-16-62-8W6,GP,Cutbank,Pembina Gas Services Ltd.,,100.0% - Pembina Gas Services Ltd.,1982-01-01,,,54.36141,-119.1342,07-16-062-08W6M
ABGP0001223,Suspended,* Jaycor Hercules,GP,Jaycor Hercules,Jaycor Resources Inc.,,100.0% - Jaycor Resources Inc.,2007-01-01,,,53.44483,-113.3106,06-34-051-23W4M
ABGP0001224,Suspended,Crestar Med River,GP,Medicine River,Cenovus Energy Inc.,,100.0% - Cenovus Energy Inc.,1974-01-01,,,52.26633,-114.51635,06-16-038-04W5M
ABGP0001225,Active,Tri Seven Judy Creek,GP,Judy Creek,Crescent Point Energy Corp.,,55.0% - Second Wave Petroleum Inc.; 45.0% - Crescent Point Energy Corp.,,,,54.46315,-115.36558,08-24-063-10W5M
ABGP0001226,Active,Husky Davey Lake 13-35,GP,Davey Lake,Vantage Point Resources Inc.,,100.0% - Vantage Point Resources Inc.,1974-01-01,,,51.96344,-113.72821,11-35-034-27W4M
ABGP0001227,Abandoned,Opal Gilby,GP,Gilby,Whitecap Resources Inc.,,100.0% - Certus Oil And Gas Inc.,,,,52.51776,-114.10683,10-08-041-01W5M
ABGP0001228,Active,Husky Garrington 16-21,GP,Netook,Response Energy Corporation,,100.0% - Response Energy Corporation,,,,51.85138,-114.07574,16-21-033-01W5M
ABGP0001229,Suspended,Devon Marten Hills,GP,Marten Hills Plant 2,Sequoia Resources Corp.,,100.0% - Sequoia Resources Corp.,,,,55.44454,-113.81737,14-29-074-25W4M
ABGP0001230,Suspended,Enermark Bashaw,GP,Bashaw,Ember Resources Inc.,,100.0% - Ember Resources Inc.,1972-01-01,,,52.59905,-113.07875,08-10-042-22W4M
ABGP0001231,Active,Apache Garrington,GP,Garrington,Bonavista Energy Corporation,,25.7% - Petrofund Corp.; 10.0% - Viking Holdings Inc.; 2.5% - Addison Energy Inc.; 1.1% - Nal Resources Limited; 15.0% - Primewest Energy Inc.; 45.6% - Bonavista Energy Corporation,1976-01-01,,,51.89517,-114.40022,13-05-034-03W5M
ABGP0001232,Suspended,Apache Provost,GP,Choice,Karve Energy Inc.,,94.0% - Battle River Energy Ltd.,,,,52.44676,-111.27331,13-17-040-09W4M
ABGP0001233,Active,Twining N 6-31-32-24W4,GP,Twining North Dup Line 44,Pine Cliff Energy Ltd.,,100.0% - Pine Cliff Energy Ltd.,1972-01-01,,,51.78536,-113.39758,06-31-032-24W4M
ABGP0001234,Suspended,Bonavista Sedalia,GP,Sedalia,Bonavista Energy Corporation,,100.0% - Nuvista Energy Ltd.,,,,51.56351,-110.57053,01-13-030-05W4M
ABGP0001235,Suspended,* Enron Swalwell,GP,Enron Swalwell,Canadian Natural Resources Limited,,100.0% - Ember Resources Inc.,,,,51.53056,-113.27785,14-35-029-24W4M
ABGP0001236,Suspended,* Bumper Carbon,GP,Bumper Carbon,Bumper Development Corporation Ltd.,,100.0% - Lynx Energy Ulc,,,,51.45066,-113.16062,06-03-029-23W4M
ABGP0001237,Suspended,Samson Hudson,GP,Hudson,Nuvista Energy Ltd.,,100.0% - Nuvista Energy Ltd.,,,,51.60706,-110.28319,04-31-030-02W4M
ABGP0001238,Suspended,Talisman Hotchkiss,GP,Hotchkiss,Repsol Oil & Gas Canada Inc.,,100.0% - Repsol Oil & Gas Canada Inc.,,,,57.19366,-118.21169,04-35-094-02W6M
ABGP0001239,Abandoned,Sedalia 5-26-30-4W4,GP,Sedalia,Canadian Natural Resources Limited,,85.0% - Canadian Natural Resources Limited; 15.0% - Nuvista Energy,1978-01-01,,,51.59628,-110.47069,05-26-030-04W4M
ABGP0001240,Suspended,* Rife Ferintosh,GP,Ferintosh,Rife Resources Ltd.,,100.0% - Rife Resources Ltd.,,,,52.77602,-112.90978,08-12-044-21W4M
ABGP0001241,Suspended,* Norcen Lacombe,GP,Norcen Lacombe,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,,,,52.4686,-113.68437,07-28-040-26W4M
ABGP0001242,Active,Bei Chip Lake 10-29,GP,Chip Lake,West 5 Resources Inc.,,100.0% - West 5 Resources Inc.,,,,53.60848,-115.43573,10-29-053-10W5M
ABGP0001243,Suspended,Hotchkiss 2-35-94-2W6,GP,Hotchkiss North,Canadian Natural Resources Limited,,100.0% - Canadian Natural Resources Limited,1980-01-01,,,57.19365,-118.19853,02-35-094-02W6M
ABGP0001244,Abandoned,Thunder Holmberg,GP,Holmberg,Crimson Oil & Gas Ltd.,,100.0% - Crimson Oil & Gas Ltd.,1997-01-01,,,52.79428,-112.55883,11-16-044-18W4M
ABGP0001245,Suspended,Penn West Twining,GP,Three Hills-Verger,Ovintiv Canada Ulc,,100.0% - Ember Resources Inc.,,,,51.65805,-113.20868,11-16-031-23W4M
ABGP0001246,Suspended,Vermillion Gilby,GP,Gilby,Vermilion Energy Inc.,,100.0% - Vermilion Energy Inc.,,,,52.48497,-114.3046,06-36-040-03W5M
ABGP0001247,Suspended,Tom Brown Edson,GP,Tom Brown Edson,Ovintiv Canada Ulc,,100.0% - Ovintiv Canada Ulc,,,,53.583,-116.55971,16-15-053-18W5M
ABGP0001248,Suspended,Highland Morinville,GP,Riviere Qui Barre,Maga Energy Ltd.,,100.0% - Tidewater Midstream And Infrastructure Ltd.,1974-01-01,,,53.68161,-113.8212,10-19-054-26W4M
