id,raw_gas_mcf/d,sales_gas_mcf/d,ethane__c2_bbl/d,propane__c3_bbl/d,butane__c4_bbl/d,pentane_plus__c5+_bbl/d,natural_gas_liquids_bbl/d,sulphur_ton/d,sub_type,location,injection_mcf/d,shrinkage_mcf/d,fuel_mcf/d,flared_mcf/d,other_mcf/d
ABGP0001500,584.63,508.65,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,07-06-035-24W4M,0.0,13.33,89.43,0.0,0.0
ABGP0001501,0.0,0.0,0.0,0.0,0.0,0.0,4.51,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,06-03-044-22W4M,0.0,0.0,0.0,0.0,0.0
ABGP0001502,,,,,,,,,Gas Plant Sweet,14-22-049-23W4M,,,,,
ABGP0001503,4254.24,4039.64,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,02-04-031-15W4M,0.0,83.11,191.76,0.0,0.0
ABGP0001504,0.0,0.0,0.0,0.0,0.0,0.0,4.68,0.0,Gas Plant Sweet,09-29-053-17W5M,0.0,0.0,0.0,0.0,0.0
ABGP0001505,1937.64,1809.14,0.0,0.0,0.0,0.0,27.53,0.0,Gas Plant Sweet,04-31-032-23W4M,0.0,36.23,68.58,0.0,0.0
ABGP0001506,156774.32,152534.74,0.0,0.0,0.0,91.45,2105.84,33.78,Gas Plant Sulphur Recovery,01-01-078-10W6M,0.0,6055.9,732.84,326.72,22.78
ABGP0001507,0.0,0.0,0.0,0.0,0.0,5.16,0.0,0.0,Gas Plant Sweet,08-32-034-17W4M,0.0,0.0,0.0,0.0,0.0
ABGP0001508,2437.89,2382.09,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,16-10-018-10W4M,0.0,0.0,159.74,0.0,0.0
ABGP0001509,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,08-07-012-13W4M,0.0,0.0,0.0,0.0,0.0
ABGP0001510,784.46,696.05,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,06-27-041-13W4M,0.0,0.0,76.75,0.0,0.0
ABGP0001511,26577.36,23594.52,0.0,0.0,0.0,0.0,664.59,0.0,Gas Plant Sweet,01-24-052-20W5M,0.0,1400.28,1095.78,6.72,0.0
ABGP0001512,,,,,,,,,Gas Plant Sweet,11-08-041-23W4M,,,,,
ABGP0001513,863.04,803.47,0.0,0.0,0.0,0.0,0.57,0.0,Gas Plant Sweet,08-25-039-23W4M,0.0,0.68,14.13,0.0,44.77
ABGP0001514,,,,,,,,,Gas Plant Sweet,16-15-054-02W5M,,,,,
ABGP0001515,223.96,209.27,0.0,0.0,0.0,0.0,2.23,0.0,Gas Plant Sweet,07-32-063-20W5M,0.0,2.62,6.38,0.0,5.7
ABGP0001516,2741.22,2428.05,0.0,0.0,0.0,5.48,41.96,0.0,Gas Plant Sweet,09-06-046-03W5M,0.0,84.64,210.41,8.09,0.0
ABGP0001517,12248.83,11564.87,0.0,0.0,0.0,113.7,528.01,0.0,Gas Plant Sweet,05-11-029-04W5M,0.0,737.85,114.49,2.39,0.0
ABGP0001518,872.27,839.01,0.0,0.0,0.0,0.0,2.82,0.0,Gas Plant Sweet,13-32-031-17W4M,0.0,3.42,68.01,3.76,0.0
ABGP0001519,153.11,90.34,0.0,0.0,0.0,10.8,3.92,0.0,Gas Plant Sweet,04-18-032-22W4M,0.0,4.78,31.44,0.0,0.0
ABGP0001520,132647.11,106652.67,0.0,0.0,0.0,0.0,8456.91,0.0,Gas Plant Sulphur Recovery,06-19-073-08W6M,3.19,16311.27,4727.95,275.8,222.48
ABGP0001521,564.21,515.36,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,11-23-083-23W5M,0.0,0.0,36.02,2.35,0.0
ABGP0001522,7192.12,6681.19,0.0,0.0,0.0,0.0,93.64,0.0,Gas Plant Sweet,12-29-096-11W6M,0.0,115.74,478.0,0.0,0.0
ABGP0001523,0.0,0.0,0.0,0.0,0.0,0.0,6.09,0.0,Gas Plant Sweet,16-36-035-16W4M,0.0,0.0,0.0,0.0,0.0
ABGP0001524,5446.09,4589.43,0.0,0.0,0.0,0.0,171.98,0.0,Gas Plant Sweet,16-36-055-15W5M,0.0,407.26,362.15,8.2,0.0
ABGP0001525,539.74,135.45,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,05-30-049-03W5M,0.0,0.0,204.37,190.93,0.0
ABGP0001526,428.1,391.76,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,15-07-035-13W4M,0.0,11.05,43.52,0.0,0.0
ABGP0001527,6520.8,5579.72,0.0,0.0,0.0,4.97,291.28,0.0,Gas Plant Sweet,05-01-039-01W5M,0.0,431.29,326.15,16.29,0.0
ABGP0001528,,,,,,,,,Gas Plant Sweet,16-02-031-17W4M,,,,,
ABGP0001529,256.2,234.56,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,02-14-072-12W6M,0.0,2.73,75.64,0.0,0.0
ABGP0001530,352.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sulphur Recovery,01-35-019-28W4M,0.0,0.0,0.0,0.0,0.0
ABGP0001531,12863.99,11984.54,0.0,0.0,0.0,0.0,271.93,0.0,Gas Plant Sweet,10-07-063-05W6M,0.0,366.48,317.72,9.34,0.0
ABGP0001532,1165.85,1050.49,0.0,0.0,0.0,7.68,0.0,0.0,Gas Plant Sweet,16-21-028-13W4M,0.0,8.83,134.78,0.0,0.0
ABGP0001533,9.91,0.23,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,16-17-055-14W5M,0.0,0.11,3.08,0.0,6.49
ABGP0001534,182.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,14-13-042-26W4M,0.0,0.0,182.5,0.0,0.0
ABGP0001535,169.4,169.4,0.0,0.0,0.0,10.09,1.5,0.0,Gas Plant Sweet,04-31-018-19W4M,0.0,4.1,3.3,0.0,0.0
ABGP0001536,1583.24,1436.62,0.0,0.0,0.0,0.0,5.05,0.0,Gas Plant Sweet,11-18-059-02W5M,0.0,6.27,146.61,3.08,0.0
ABGP0001537,7331.32,7139.71,0.0,0.0,0.0,0.0,39.71,0.0,Gas Plant Sweet,11-34-079-12W6M,0.0,56.96,134.31,1.59,0.0
ABGP0001538,0.0,0.0,0.0,0.0,0.0,92.62,0.0,0.0,Gas Plant Sweet,07-21-039-10W5M,0.0,0.0,0.0,0.0,0.0
ABGP0001539,,,,,,,,,Gas Plant Sweet,06-27-040-07W4M,,,,,
ABGP0001540,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,Gas Plant Sweet,11-31-041-24W4M,0.0,1.82,0.0,0.0,0.0
ABGP0001541,3357.29,3137.65,0.0,0.0,0.0,20.58,52.45,0.0,Gas Plant Sweet,13-28-031-16W4M,0.0,69.6,270.44,0.0,0.0
ABGP0001542,1136.11,1076.07,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,13-33-033-20W4M,0.0,0.0,77.81,0.0,0.0
ABGP0001543,90.22,58.44,0.0,0.0,0.0,0.0,0.59,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,09-20-059-06W5M,0.0,1.03,28.82,0.0,0.0
ABGP0001544,212.48,98.65,0.0,0.0,0.0,0.0,8.6,0.0,Gas Plant Sweet,14-10-036-01W5M,0.0,11.3,111.12,0.0,0.0
ABGP0001545,1721.19,1704.45,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,08-07-061-04W5M,0.0,0.0,39.53,0.0,0.0
ABGP0001546,19.07,19.07,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,02-24-024-13W4M,0.0,0.0,0.0,0.0,0.0
ABGP0001547,3066.0,1957.91,0.0,0.0,0.0,2.11,290.67,0.0,Gas Plant Sulphur Recovery,08-27-051-27W4M,127.59,440.52,604.11,0.23,0.0
ABGP0001548,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,Gas Plant Sweet,16-21-073-10W6M,0.0,0.5,0.0,0.0,0.0
ABGP0001549,2335.44,2439.45,0.0,0.0,0.0,0.0,30.02,0.0,Gas Plant Sweet,09-19-043-25W4M,0.0,44.88,54.23,0.0,0.0
ABGP0001550,3172.55,3072.02,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,07-08-080-12W6M,0.0,0.0,98.17,0.35,0.0
ABGP0001551,169.17,124.51,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Injection,07-17-090-20W4M,0.0,27.11,24.49,0.8,0.0
ABGP0001552,6289.77,5662.76,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,15-30-090-19W4M,0.0,0.0,494.86,0.0,132.15
ABGP0001553,6889.21,6776.2,0.0,0.0,0.0,149.61,85.81,0.0,Gas Plant Sweet,08-36-054-21W5M,0.0,278.76,7.75,46.25,0.0
ABGP0001554,2474.71,0.0,0.0,0.0,0.0,0.0,98.0,0.0,Gas Plant Sweet,13-09-052-08W5M,0.0,141.99,0.0,1.22,2331.5
ABGP0001555,2405.28,0.0,0.0,0.0,0.0,0.0,31.53,0.0,Gas Plant Sweet,04-29-034-23W4M,0.0,38.02,135.84,0.0,0.0
ABGP0001556,37.59,11.28,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,03-36-037-17W4M,0.0,0.0,0.0,26.32,0.0
ABGP0001557,6982.21,6995.96,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,06-30-079-11W6M,0.0,66.21,0.0,0.0,0.0
ABGP0001558,576.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,11-14-029-03W5M,0.0,0.0,14.35,7.18,555.35
ABGP0001559,923.48,754.67,0.0,0.0,0.0,0.0,26.3,0.0,Gas Plant Sweet,04-02-030-03W5M,0.0,34.73,78.75,0.35,0.0
ABGP0001560,449.98,277.16,0.0,0.0,0.0,0.0,8.04,0.0,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,08-34-077-06W6M,0.0,58.55,84.98,26.88,0.0
ABGP0001561,2740.18,2561.02,0.0,0.0,0.0,9.25,94.98,0.0,Gas Plant Sweet,16-12-056-14W5M,0.0,136.2,119.01,0.0,0.0
ABGP0001562,2108.74,1869.97,0.0,0.0,0.0,0.0,45.71,0.0,Gas Plant Sweet,11-19-060-19W5M,0.0,65.84,160.4,1.25,0.0
ABGP0001563,955.32,849.6,0.0,0.0,0.0,0.0,8.32,0.0,Gas Plant Sweet,16-07-054-19W5M,0.0,9.34,81.0,0.11,15.27
ABGP0001564,348.67,319.13,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,06-33-046-14W5M,0.0,23.43,79.93,0.0,0.0
ABGP0001565,36.0,25.18,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,06-28-054-12W5M,0.0,0.0,4.21,0.0,0.0
ABGP0001566,2991.27,2758.53,0.0,0.0,0.0,8.59,54.06,0.0,Gas Plant Sweet,09-21-043-04W5M,0.0,95.46,185.12,1.03,0.0
ABGP0001567,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,03-29-054-19W5M,0.0,1.14,0.0,0.0,0.0
ABGP0001568,,,,,,,,,Gas Plant Sweet,13-14-034-22W4M,,,,,
ABGP0001569,486.43,0.0,0.0,0.0,0.0,3.19,4.14,0.0,Gas Plant Sweet,15-35-046-03W5M,0.0,8.77,104.46,0.0,0.0
ABGP0001570,1485.04,1395.73,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,06-13-044-18W4M,0.0,0.0,130.44,0.0,0.0
ABGP0001571,1696.36,1464.99,0.0,0.0,0.0,0.0,37.43,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,08-25-077-06W6M,0.0,47.5,187.28,66.76,0.0
ABGP0001572,129.18,93.19,0.0,0.0,0.0,0.0,19.57,0.0,Gas Plant Sweet,12-28-080-09W5M,0.0,27.23,11.51,0.34,0.0
ABGP0001573,2624.9,2532.63,0.0,0.0,0.0,7.75,45.25,0.0,Gas Plant Sweet,04-09-031-20W4M,0.0,62.77,113.8,0.0,0.0
ABGP0001574,1887.22,1480.51,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,04-31-033-01W4M,0.0,16.48,160.56,0.0,0.0
ABGP0001575,1117.88,1016.95,0.0,0.0,0.0,14.17,0.0,0.0,Gas Plant Sweet,11-19-079-11W6M,0.0,16.4,9.57,1.14,0.0
ABGP0001576,1493.7,1205.48,0.0,0.0,0.0,17.11,49.41,0.0,Gas Plant Sweet,14-05-055-11W5M,0.0,78.95,153.33,8.77,0.0
ABGP0001577,9473.56,8980.29,0.0,0.0,0.0,0.0,366.33,0.0,Gas Plant Sweet,10-23-057-19W5M,0.0,488.94,215.31,0.91,0.0
ABGP0001578,1128.47,1041.78,0.0,0.0,0.0,7.53,10.27,0.0,Gas Plant Sweet,02-11-020-23W4M,0.0,13.21,83.62,0.0,0.0
ABGP0001579,0.0,0.0,0.0,0.0,0.0,0.0,8.02,0.0,Gas Plant Sweet,02-02-069-03W5M,0.0,0.0,0.0,0.0,0.0
ABGP0001580,2238.82,1928.69,0.0,0.0,0.0,7.62,93.74,0.0,Gas Plant Sweet,04-27-049-01W5M,0.0,137.85,145.67,2.9,0.0
ABGP0001581,0.0,0.0,0.0,0.0,0.0,0.0,37.35,0.0,Gas Plant Sweet,04-02-034-20W4M,0.0,0.0,0.0,0.0,0.0
ABGP0001582,9046.36,8357.5,0.0,0.0,0.0,29.94,371.04,0.0,Gas Plant Sweet,02-26-052-12W5M,0.0,618.35,317.26,46.59,0.0
ABGP0001583,5848.22,5336.62,0.0,0.0,0.0,0.0,117.29,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,11-20-041-04W5M,0.0,159.37,310.54,0.0,0.0
ABGP0001584,1612.17,1417.6,0.0,0.0,0.0,12.18,20.16,0.0,Gas Plant Sweet,05-01-036-28W4M,0.0,24.72,105.6,0.0,0.0
ABGP0001585,6172.43,1962.7,0.0,0.0,0.0,31.89,154.99,2.27,Gas Plant Sulphur Recovery,11-31-013-14W4M,0.0,451.46,1657.28,91.02,0.0
ABGP0001586,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,Gas Plant Sweet,13-27-032-23W4M,0.0,0.0,0.0,0.0,0.0
ABGP0001587,889.13,713.01,0.0,0.0,0.0,3.27,25.82,0.0,Gas Plant Sweet,08-30-075-09W6M,0.0,38.28,118.82,8.89,0.0
ABGP0001588,2.51,2.05,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,07-28-005-05W4M,0.0,0.0,0.0,0.0,0.0
ABGP0001589,2793.63,2626.94,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,03-29-092-20W4M,0.0,0.0,0.0,0.0,0.0
ABGP0001590,769.63,673.83,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,01-17-026-10W4M,0.0,7.86,76.44,0.0,0.0
ABGP0001591,5049.43,4821.25,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Injection,12-02-070-25W4M,0.0,0.0,0.0,0.0,228.18
ABGP0001592,2053.49,1892.3,0.0,0.0,0.0,31.4,95.67,0.0,Gas Plant Sweet,13-13-037-06W5M,0.0,130.44,13.78,0.0,0.0
ABGP0001593,0.0,0.0,0.0,0.0,0.0,11.83,0.0,0.0,Gas Plant Sweet,05-35-033-21W4M,0.0,0.0,0.0,0.0,0.0
ABGP0001594,639.76,433.8,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,06-30-056-04W5M,0.0,29.28,71.31,12.76,92.62
ABGP0001595,574.9,384.56,0.0,0.0,0.0,0.0,2.65,0.0,Gas Plant Sweet,03-16-036-21W4M,0.0,10.59,45.67,0.0,134.07
ABGP0001596,719.12,695.11,0.0,0.0,0.0,10.51,0.0,0.0,Gas Plant Acid Gas Flaring > 1 T/D Sulphur,07-14-108-07W6M,0.0,197.29,114.54,52.97,0.0
ABGP0001597,2587.77,2528.19,0.0,0.0,0.0,1.26,11.06,0.0,Gas Plant Sweet,04-01-028-18W4M,0.0,16.86,82.14,0.0,0.0
ABGP0001598,1180.22,1027.07,0.0,0.0,0.0,0.0,37.74,0.0,Gas Plant Sweet,05-35-049-06W5M,0.0,50.85,83.46,0.12,0.0
ABGP0001599,4182.96,3865.59,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Injection,08-36-086-19W4M,0.0,51.26,389.26,0.0,0.0
ABGP0001600,722.3,629.19,0.0,0.0,0.0,0.0,8.41,0.0,Gas Plant Sweet,16-09-032-12W4M,0.0,10.71,82.64,1.53,0.0
ABGP0001601,,,,,,,,,Gas Plant Sweet,01-01-001-01W4M,,,,,
ABGP0001602,,,,,,,,,Gas Plant Sweet,07-29-057-21W4M,,,,,
ABGP0001603,0.57,0.57,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,01-32-047-10W5M,0.0,0.0,0.0,0.0,0.0
ABGP0001604,360.67,369.21,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,11-22-054-21W5M,0.0,28.82,38.85,0.0,0.0
ABGP0001605,638.28,598.98,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,03-29-054-19W5M,0.0,5.92,30.99,0.0,2.39
ABGP0001606,39.99,27.91,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,12-06-011-20W4M,0.0,0.0,9.91,0.0,0.0
ABGP0001607,11667.73,9652.79,0.0,0.0,0.0,1.45,0.0,43.61,Gas Plant Sulphur Recovery,09-09-052-21W5M,0.0,1612.23,605.41,0.0,0.0
ABGP0001608,837.41,719.39,0.0,0.0,0.0,5.38,9.32,0.0,Gas Plant Sweet,14-18-036-20W4M,0.0,12.99,54.68,0.0,0.0
ABGP0001609,2900.93,0.0,0.0,0.0,0.0,0.0,52.13,0.0,Gas Plant Sweet,06-22-075-11W6M,0.0,66.87,223.96,0.0,0.0
ABGP0001610,3356.15,3239.27,0.0,0.0,0.0,16.32,37.7,0.0,Gas Plant Sweet,08-34-029-22W4M,0.0,49.78,119.16,0.0,0.0
ABGP0001611,1842.63,1598.5,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,01-10-094-21W4M,0.0,0.0,284.34,0.46,0.0
ABGP0001612,801.01,587.23,0.0,0.0,0.0,0.0,31.76,0.0,Gas Plant Sweet,01-12-075-09W6M,0.0,43.01,27.87,0.5,0.0
ABGP0001613,127.7,127.7,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,11-10-047-12W4M,0.0,0.0,0.0,0.0,0.0
ABGP0001614,2087.21,2005.19,0.0,0.0,0.0,7.9,20.14,0.0,Gas Plant Sweet,01-32-035-26W4M,0.0,25.18,180.9,0.8,0.0
ABGP0001615,6906.75,7843.04,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Injection,10-24-081-25W4M,0.0,49.44,402.7,0.0,0.0
ABGP0001616,0.0,0.0,0.0,0.0,0.0,7.21,0.0,0.0,Gas Plant Sulphur Recovery,11-22-081-11W6M,0.0,0.0,0.0,0.0,0.0
ABGP0001617,9425.37,8678.29,0.0,0.0,0.0,138.73,529.86,0.0,Gas Plant Sweet,01-04-042-03W5M,0.0,729.65,300.97,14.01,0.0
ABGP0001618,550.03,485.07,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Injection,06-24-009-10W4M,0.0,0.25,45.15,0.0,19.55
ABGP0001619,189.67,129.75,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,10-18-038-26W4M,0.0,5.24,6.49,25.97,22.21
ABGP0001621,0.0,0.0,0.0,0.0,0.0,0.0,16.07,0.0,Gas Plant Sweet,12-35-045-27W4M,0.0,0.0,0.0,0.0,0.0
ABGP0001622,716.65,603.06,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,02-03-061-11W5M,0.0,21.54,106.77,0.0,0.0
ABGP0001623,99078.82,90640.32,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,06-08-062-03W6M,0.0,11590.5,2807.97,637.14,0.0
ABGP0001624,23156.3,22650.47,0.0,315.78,184.28,3.69,5.96,0.0,Gas Plant Sweet,07-27-051-19W5M,0.0,950.67,389.52,41.08,0.0
ABGP0001625,57566.43,47426.11,0.0,0.0,0.0,0.0,6178.1,0.0,Gas Plant Sulphur Recovery,06-28-049-11W5M,0.0,9283.2,633.5,47.62,0.0
ABGP0001626,303.94,268.98,0.0,0.0,0.0,4.8,6.15,0.0,Gas Plant Sweet,09-16-049-08W5M,0.0,8.24,28.25,0.0,0.0
ABGP0001627,208.13,148.89,0.0,0.0,0.0,0.0,0.35,0.0,Gas Plant Sweet,16-02-027-14W4M,0.0,0.0,36.11,0.0,0.0
ABGP0001628,71.77,71.77,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sulphur Recovery,05-02-053-26W4M,0.0,0.0,71.77,0.0,0.0
ABGP0001629,10775.76,10694.65,0.0,0.0,0.0,0.0,15.91,1.04,Gas Plant Sulphur Recovery,07-22-078-09W6M,0.0,92.05,139.32,32.69,0.0
ABGP0001630,1084.73,966.6,0.0,0.0,0.0,13.54,39.79,0.0,Gas Plant Sweet,07-26-055-14W5M,0.0,69.03,53.09,0.0,0.0
ABGP0001631,284.11,165.52,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,14-28-087-07W6M,0.0,2.85,88.51,3.42,0.0
ABGP0001632,17.09,12.87,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,11-10-036-05W4M,0.0,2.62,0.0,0.0,0.0
ABGP0001633,415.01,362.89,0.0,0.0,0.0,4.93,2.39,0.0,Gas Plant Sweet,15-36-012-27W4M,0.0,8.77,42.86,0.0,0.0
ABGP0001634,7701.79,7262.63,0.0,0.0,0.0,59.36,0.0,0.0,Gas Plant Sweet,03-03-081-13W6M,28.48,68.58,448.72,27.8,0.0
ABGP0001635,155.5,116.88,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,14-30-052-06W5M,0.0,0.0,38.62,0.0,0.0
ABGP0001636,8065.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,11-03-076-08W6M,0.0,0.0,0.0,0.0,8065.64
ABGP0001637,78.28,61.92,0.0,0.0,0.0,0.0,3.0,0.0,Gas Plant Sweet,05-23-049-21W4M,0.0,3.88,4.59,0.0,0.0
ABGP0001638,19937.06,19364.62,0.0,0.0,0.0,0.0,0.0,0.03,Gas Plant Sulphur Recovery,06-01-055-25W4M,0.0,311.22,774.3,0.8,0.0
ABGP0001639,1290.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,03-32-087-03W6M,0.0,0.0,0.0,0.0,1290.58
ABGP0001640,2774.14,1404.84,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,01-05-018-20W4M,0.0,473.33,783.42,0.0,112.55
ABGP0001641,2216.39,2074.22,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,16-36-079-03W6M,0.0,9.0,131.12,0.0,0.0
ABGP0001642,6154.66,5687.03,0.0,0.0,0.0,42.63,116.97,0.0,Gas Plant Sweet,07-14-049-01W5M,0.0,155.38,416.49,0.46,0.0
ABGP0001643,435.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sulphur Recovery,01-05-034-06W5M,0.0,0.0,435.55,0.0,0.0
ABGP0001644,567.74,551.38,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,16-07-078-11W6M,0.0,0.0,16.36,0.0,0.0
ABGP0001645,2346.49,2202.04,0.0,0.0,0.0,0.0,30.31,0.0,Gas Plant Sweet,13-16-078-01W6M,2.28,38.05,122.8,2.28,0.0
ABGP0001646,2975.66,2680.72,0.0,0.0,0.0,29.5,104.6,0.0,Gas Plant Sweet,15-22-048-02W5M,0.0,142.17,138.41,3.53,0.0
ABGP0001647,1990.72,1900.5,0.0,0.0,0.0,0.0,9.38,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,08-12-044-21W4M,0.0,12.08,77.69,10.82,0.0
ABGP0001648,3587.97,0.0,0.0,0.0,0.0,3.98,0.0,0.0,Gas Plant Sweet,06-04-038-24W4M,0.0,3.78,172.03,0.0,3412.15
ABGP0001649,5176.56,4851.67,0.0,0.0,0.0,0.0,68.15,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,08-15-084-08W6M,0.0,88.17,264.63,165.64,0.0
ABGP0001650,4548.19,4757.91,0.0,0.0,0.0,5.36,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,16-02-065-25W4M,0.0,1.82,251.76,0.0,0.0
ABGP0001651,56221.63,54047.04,0.0,0.0,0.0,226.1,693.49,0.0,Gas Plant Sweet,10-09-045-08W5M,0.0,1773.02,579.5,41.01,0.0
ABGP0001652,9669.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sweet,04-17-057-05W5M,0.0,18.13,0.0,0.0,9650.91
ABGP0001653,108.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,06-11-049-28W4M,0.0,0.0,0.0,0.0,108.53
ABGP0001654,213.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Sulphur Recovery,10-15-029-24W4M,0.0,0.0,190.13,4.9,0.0
ABGP0001655,9639.02,8706.36,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Injection,16-36-080-25W4M,0.0,9.65,572.92,0.12,0.0
ABGP0001656,698.55,690.91,0.0,0.0,0.0,0.0,0.59,0.0,Gas Plant Sweet,09-30-054-27W4M,0.0,0.8,0.0,0.0,0.0
ABGP0001657,93.53,75.64,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Injection,14-22-049-23W4M,0.0,0.0,7.97,3.99,5.92
ABGP0001658,2446.17,1694.31,0.0,0.0,0.0,0.0,21.82,0.0,Gas Plant Sulphur Recovery,12-24-110-08W6M,0.0,29.5,316.92,71.2,0.0
ABGP0001659,523.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,07-32-039-08W5M,0.0,0.0,0.0,0.0,523.8
ABGP0001660,76890.74,72400.1,0.0,0.0,0.0,0.0,0.0,0.0,Gas Plant Acid Gas Flaring < 1 T/D Sulphur,13-12-056-21W5M,0.0,407.38,3779.8,2.14,0.0
ABGP0001661,7239.28,6573.65,0.0,0.0,0.0,0.0,124.82,0.0,Gas Plant Sweet,11-14-097-11W6M,0.0,312.59,278.87,4.1,0.0
ABGP0001662,106393.74,71072.47,0.0,0.0,0.0,0.0,4140.42,606.83,Gas Plant Sulphur Recovery,12-35-034-06W5M,0.0,29124.69,3622.71,1333.76,0.0
ABGP0001663,17907.61,18405.2,0.0,0.0,0.0,29.7,59.42,0.0,Gas Plant Sweet,08-21-021-15W4M,0.0,76.1,40.21,8.54,0.0
