id,status,name,type,plant_name,current_operator,co-owner,constructed_date,latitude,longitude,location,ghgrp_id,reference_year,facility_name,dls,total_emissions__tonnes_co2e
ABGP0001651,Active,Alder 10-9-45-8W5,GP,Alder Flats,Cenovus Energy Inc.,9.0% - Taqa North Ltd.; 20.0% - Bellatrix Exploration Ltd.; 70.0% - Cenovus Energy Inc.,1991-01-01,52.86763,-115.0982,10-09-045-08W5M,G11483,2019,Alder Flats Gas Plant 10-09,10-09-045-08W5M,40582.284
ABGP0001651,Active,Alder 10-9-45-8W5,GP,Alder Flats,Cenovus Energy Inc.,9.0% - Taqa North Ltd.; 20.0% - Bellatrix Exploration Ltd.; 70.0% - Cenovus Energy Inc.,1991-01-01,52.86763,-115.0982,10-09-045-08W5M,G11265,2018,Alder Flats Sweet Gas Plant,10-09-045-08W5M,16529.431
ABGP0001651,Active,Alder 10-9-45-8W5,GP,Alder Flats,Cenovus Energy Inc.,9.0% - Taqa North Ltd.; 20.0% - Bellatrix Exploration Ltd.; 70.0% - Cenovus Energy Inc.,1991-01-01,52.86763,-115.0982,10-09-045-08W5M,G11483,2018,Alder Flats Gas Plant 10-09,10-09-045-08W5M,35754.271
ABGP0001651,Active,Alder 10-9-45-8W5,GP,Alder Flats,Cenovus Energy Inc.,9.0% - Taqa North Ltd.; 20.0% - Bellatrix Exploration Ltd.; 70.0% - Cenovus Energy Inc.,1991-01-01,52.86763,-115.0982,10-09-045-08W5M,G11265,2017,Alder Flats Sweet Gas Plant,10-09-045-08W5M,22332.581
ABGP0001651,Active,Alder 10-9-45-8W5,GP,Alder Flats,Cenovus Energy Inc.,9.0% - Taqa North Ltd.; 20.0% - Bellatrix Exploration Ltd.; 70.0% - Cenovus Energy Inc.,1991-01-01,52.86763,-115.0982,10-09-045-08W5M,G11483,2017,Alder Flats Gas Plant 10-09,10-09-045-08W5M,22504.455
ABGP0001661,Active,Hamburg North 11-14-97-11W6,GP,Hamburg 11-14,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,1992-01-01,57.41901,-119.67,11-14-097-11W6M,G11308,2022,Hamburg 11-14-097-11 W6M,11-14-097-11W6M,13975.6
ABGP0001661,Active,Hamburg North 11-14-97-11W6,GP,Hamburg 11-14,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,1992-01-01,57.41901,-119.67,11-14-097-11W6M,G11308,2021,Hamburg 11-14-097-11 W6M,11-14-097-11W6M,13366.03758
ABGP0001661,Active,Hamburg North 11-14-97-11W6,GP,Hamburg 11-14,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,1992-01-01,57.41901,-119.67,11-14-097-11W6M,G11308,2020,Hamburg 11-14-097-11 W6M,11-14-097-11W6M,14138.177
ABGP0001661,Active,Hamburg North 11-14-97-11W6,GP,Hamburg 11-14,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,1992-01-01,57.41901,-119.67,11-14-097-11W6M,G11308,2019,Hamburg 11-14-097-11 W6M,11-14-097-11W6M,11441.085
ABGP0001661,Active,Hamburg North 11-14-97-11W6,GP,Hamburg 11-14,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,1992-01-01,57.41901,-119.67,11-14-097-11W6M,G11308,2018,Hamburg 11-14,11-14-097-11W6M,13204.849
ABGP0001661,Active,Hamburg North 11-14-97-11W6,GP,Hamburg 11-14,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,1992-01-01,57.41901,-119.67,11-14-097-11W6M,G11308,2017,Hamburg 11-14,11-14-097-11W6M,13679.984
ABGP0001662,Active,Shell Caroline,GP,Caroline Complex,Pieridae Alberta Production Ltd.,14.4% - Husky Oil (Alberta) Ltd; 8.2% - Harvest Operations Corp.; 3.1% - Devon Energy Canada Corporation; 0.2% - Clearview Resources Ltd.; 0.1% - Bonavista Energy Corporation; 73.9% - Shell Canada Limited,1992-01-01,51.96409,-114.75452,12-35-034-06W5M,G10267,2022,Caroline Complex,12-35-034-06W5M,303737.1953
ABGP0001662,Active,Shell Caroline,GP,Caroline Complex,Pieridae Alberta Production Ltd.,14.4% - Husky Oil (Alberta) Ltd; 8.2% - Harvest Operations Corp.; 3.1% - Devon Energy Canada Corporation; 0.2% - Clearview Resources Ltd.; 0.1% - Bonavista Energy Corporation; 73.9% - Shell Canada Limited,1992-01-01,51.96409,-114.75452,12-35-034-06W5M,G10267,2021,Caroline Complex,12-35-034-06W5M,304294.2414
ABGP0001662,Active,Shell Caroline,GP,Caroline Complex,Pieridae Alberta Production Ltd.,14.4% - Husky Oil (Alberta) Ltd; 8.2% - Harvest Operations Corp.; 3.1% - Devon Energy Canada Corporation; 0.2% - Clearview Resources Ltd.; 0.1% - Bonavista Energy Corporation; 73.9% - Shell Canada Limited,1992-01-01,51.96409,-114.75452,12-35-034-06W5M,G10267,2020,Caroline Complex,12-35-034-06W5M,308681.7022
ABGP0001662,Active,Shell Caroline,GP,Caroline Complex,Pieridae Alberta Production Ltd.,14.4% - Husky Oil (Alberta) Ltd; 8.2% - Harvest Operations Corp.; 3.1% - Devon Energy Canada Corporation; 0.2% - Clearview Resources Ltd.; 0.1% - Bonavista Energy Corporation; 73.9% - Shell Canada Limited,1992-01-01,51.96409,-114.75452,12-35-034-06W5M,G10267,2019,Caroline Complex,12-35-034-06W5M,287623.4462
ABGP0001662,Active,Shell Caroline,GP,Caroline Complex,Pieridae Alberta Production Ltd.,14.4% - Husky Oil (Alberta) Ltd; 8.2% - Harvest Operations Corp.; 3.1% - Devon Energy Canada Corporation; 0.2% - Clearview Resources Ltd.; 0.1% - Bonavista Energy Corporation; 73.9% - Shell Canada Limited,1992-01-01,51.96409,-114.75452,12-35-034-06W5M,G10267,2018,Caroline Complex,12-35-034-06W5M,341592.2757
ABGP0001662,Active,Shell Caroline,GP,Caroline Complex,Pieridae Alberta Production Ltd.,14.4% - Husky Oil (Alberta) Ltd; 8.2% - Harvest Operations Corp.; 3.1% - Devon Energy Canada Corporation; 0.2% - Clearview Resources Ltd.; 0.1% - Bonavista Energy Corporation; 73.9% - Shell Canada Limited,1992-01-01,51.96409,-114.75452,12-35-034-06W5M,G10267,2017,Caroline Complex,12-35-034-06W5M,417351.7014
ABGP0001662,Active,Shell Caroline,GP,Caroline Complex,Pieridae Alberta Production Ltd.,14.4% - Husky Oil (Alberta) Ltd; 8.2% - Harvest Operations Corp.; 3.1% - Devon Energy Canada Corporation; 0.2% - Clearview Resources Ltd.; 0.1% - Bonavista Energy Corporation; 73.9% - Shell Canada Limited,1992-01-01,51.96409,-114.75452,12-35-034-06W5M,G10267,2016,Caroline Complex,12-35-034-06W5M,468731.2699
ABGP0001662,Active,Shell Caroline,GP,Caroline Complex,Pieridae Alberta Production Ltd.,14.4% - Husky Oil (Alberta) Ltd; 8.2% - Harvest Operations Corp.; 3.1% - Devon Energy Canada Corporation; 0.2% - Clearview Resources Ltd.; 0.1% - Bonavista Energy Corporation; 73.9% - Shell Canada Limited,1992-01-01,51.96409,-114.75452,12-35-034-06W5M,G10267,2015,Caroline Complex,12-35-034-06W5M,513967.1853
ABGP0001662,Active,Shell Caroline,GP,Caroline Complex,Pieridae Alberta Production Ltd.,14.4% - Husky Oil (Alberta) Ltd; 8.2% - Harvest Operations Corp.; 3.1% - Devon Energy Canada Corporation; 0.2% - Clearview Resources Ltd.; 0.1% - Bonavista Energy Corporation; 73.9% - Shell Canada Limited,1992-01-01,51.96409,-114.75452,12-35-034-06W5M,G10267,2014,Caroline Complex,12-35-034-06W5M,478763.1673
ABGP0001662,Active,Shell Caroline,GP,Caroline Complex,Pieridae Alberta Production Ltd.,14.4% - Husky Oil (Alberta) Ltd; 8.2% - Harvest Operations Corp.; 3.1% - Devon Energy Canada Corporation; 0.2% - Clearview Resources Ltd.; 0.1% - Bonavista Energy Corporation; 73.9% - Shell Canada Limited,1992-01-01,51.96409,-114.75452,12-35-034-06W5M,G10267,2013,Caroline Complex,12-35-034-06W5M,493013.7323
ABGP0001662,Active,Shell Caroline,GP,Caroline Complex,Pieridae Alberta Production Ltd.,14.4% - Husky Oil (Alberta) Ltd; 8.2% - Harvest Operations Corp.; 3.1% - Devon Energy Canada Corporation; 0.2% - Clearview Resources Ltd.; 0.1% - Bonavista Energy Corporation; 73.9% - Shell Canada Limited,1992-01-01,51.96409,-114.75452,12-35-034-06W5M,G10267,2012,Caroline Complex,12-35-034-06W5M,485826.8677
ABGP0001662,Active,Shell Caroline,GP,Caroline Complex,Pieridae Alberta Production Ltd.,14.4% - Husky Oil (Alberta) Ltd; 8.2% - Harvest Operations Corp.; 3.1% - Devon Energy Canada Corporation; 0.2% - Clearview Resources Ltd.; 0.1% - Bonavista Energy Corporation; 73.9% - Shell Canada Limited,1992-01-01,51.96409,-114.75452,12-35-034-06W5M,G10267,2011,Caroline Complex,12-35-034-06W5M,604209.416
ABGP0001662,Active,Shell Caroline,GP,Caroline Complex,Pieridae Alberta Production Ltd.,14.4% - Husky Oil (Alberta) Ltd; 8.2% - Harvest Operations Corp.; 3.1% - Devon Energy Canada Corporation; 0.2% - Clearview Resources Ltd.; 0.1% - Bonavista Energy Corporation; 73.9% - Shell Canada Limited,1992-01-01,51.96409,-114.75452,12-35-034-06W5M,G10267,2010,Caroline Complex,12-35-034-06W5M,555446.5463
ABGP0001662,Active,Shell Caroline,GP,Caroline Complex,Pieridae Alberta Production Ltd.,14.4% - Husky Oil (Alberta) Ltd; 8.2% - Harvest Operations Corp.; 3.1% - Devon Energy Canada Corporation; 0.2% - Clearview Resources Ltd.; 0.1% - Bonavista Energy Corporation; 73.9% - Shell Canada Limited,1992-01-01,51.96409,-114.75452,12-35-034-06W5M,G10267,2009,Caroline Complex,12-35-034-06W5M,592207.3601
ABGP0001662,Active,Shell Caroline,GP,Caroline Complex,Pieridae Alberta Production Ltd.,14.4% - Husky Oil (Alberta) Ltd; 8.2% - Harvest Operations Corp.; 3.1% - Devon Energy Canada Corporation; 0.2% - Clearview Resources Ltd.; 0.1% - Bonavista Energy Corporation; 73.9% - Shell Canada Limited,1992-01-01,51.96409,-114.75452,12-35-034-06W5M,G10267,2008,Shell Caroline Complex,12-35-034-06W5M,546606.9866
ABGP0001662,Active,Shell Caroline,GP,Caroline Complex,Pieridae Alberta Production Ltd.,14.4% - Husky Oil (Alberta) Ltd; 8.2% - Harvest Operations Corp.; 3.1% - Devon Energy Canada Corporation; 0.2% - Clearview Resources Ltd.; 0.1% - Bonavista Energy Corporation; 73.9% - Shell Canada Limited,1992-01-01,51.96409,-114.75452,12-35-034-06W5M,G10267,2007,Shell Caroline Complex,12-35-034-06W5M,505765.0226
ABGP0001662,Active,Shell Caroline,GP,Caroline Complex,Pieridae Alberta Production Ltd.,14.4% - Husky Oil (Alberta) Ltd; 8.2% - Harvest Operations Corp.; 3.1% - Devon Energy Canada Corporation; 0.2% - Clearview Resources Ltd.; 0.1% - Bonavista Energy Corporation; 73.9% - Shell Canada Limited,1992-01-01,51.96409,-114.75452,12-35-034-06W5M,G10267,2006,Shell Caroline Complex,12-35-034-06W5M,656531.0
ABGP0001662,Active,Shell Caroline,GP,Caroline Complex,Pieridae Alberta Production Ltd.,14.4% - Husky Oil (Alberta) Ltd; 8.2% - Harvest Operations Corp.; 3.1% - Devon Energy Canada Corporation; 0.2% - Clearview Resources Ltd.; 0.1% - Bonavista Energy Corporation; 73.9% - Shell Canada Limited,1992-01-01,51.96409,-114.75452,12-35-034-06W5M,G10267,2005,Shell Caroline Complex,12-35-034-06W5M,753086.0
ABGP0001662,Active,Shell Caroline,GP,Caroline Complex,Pieridae Alberta Production Ltd.,14.4% - Husky Oil (Alberta) Ltd; 8.2% - Harvest Operations Corp.; 3.1% - Devon Energy Canada Corporation; 0.2% - Clearview Resources Ltd.; 0.1% - Bonavista Energy Corporation; 73.9% - Shell Canada Limited,1992-01-01,51.96409,-114.75452,12-35-034-06W5M,G10267,2004,Shell Caroline Complex,12-35-034-06W5M,815716.0
ABGP0001663,Active,Pancdn Countess,GP,Rosemary,Torxen Energy Ltd.,100.0% - Torxen Energy Ltd.,,50.79585,-112.01577,08-21-021-15W4M,G12590,2022,Rosemary Gathering System 08-21-021-15W,08-21-021-15W4M,10156.0715
ABGP0001663,Active,Pancdn Countess,GP,Rosemary,Torxen Energy Ltd.,100.0% - Torxen Energy Ltd.,,50.79585,-112.01577,08-21-021-15W4M,G12627,2022,Rosemary Gathering System 08-21-021-15W (2),08-21-021-15W4M,12062.02761
ABGP0001663,Active,Pancdn Countess,GP,Rosemary,Torxen Energy Ltd.,100.0% - Torxen Energy Ltd.,,50.79585,-112.01577,08-21-021-15W4M,G11293,2020,Rosemary Sweet Gas Plant 08-21-021-15W4,08-21-021-15W4M,19758.218
ABGP0001663,Active,Pancdn Countess,GP,Rosemary,Torxen Energy Ltd.,100.0% - Torxen Energy Ltd.,,50.79585,-112.01577,08-21-021-15W4M,G11293,2019,Rosemary Sweet Gas Plant 08-21-021-15W4,08-21-021-15W4M,18724.818
ABGP0001663,Active,Pancdn Countess,GP,Rosemary,Torxen Energy Ltd.,100.0% - Torxen Energy Ltd.,,50.79585,-112.01577,08-21-021-15W4M,G11293,2018,Rosemary Sweet Gas Plant 08-21-021-15W4,08-21-021-15W4M,18166.125
ABGP0001663,Active,Pancdn Countess,GP,Rosemary,Torxen Energy Ltd.,100.0% - Torxen Energy Ltd.,,50.79585,-112.01577,08-21-021-15W4M,G11293,2017,Rosemary Sweet Gas Plant 08-21-021-15W4,08-21-021-15W4M,20377.11
ABGP0001666,Active,Cecilia 14-36-57-23W5,GP,Cecilia,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,53.97558,-117.28705,14-36-057-23W5M,G11639,2022,Cecilia 14-36-057-23 W5M,14-36-057-23W5M,26237.828
ABGP0001666,Active,Cecilia 14-36-57-23W5,GP,Cecilia,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,53.97558,-117.28705,14-36-057-23W5M,G11639,2021,Cecilia 14-36-057-23 W5M,14-36-057-23W5M,27076.84877
ABGP0001666,Active,Cecilia 14-36-57-23W5,GP,Cecilia,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,53.97558,-117.28705,14-36-057-23W5M,G11639,2020,Cecilia 14-36-057-23 W5M,14-36-057-23W5M,29790.754
ABGP0001666,Active,Cecilia 14-36-57-23W5,GP,Cecilia,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,53.97558,-117.28705,14-36-057-23W5M,G11639,2019,Cecilia 14-36-057-23 W5M,14-36-057-23W5M,28586.133
ABGP0001666,Active,Cecilia 14-36-57-23W5,GP,Cecilia,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,53.97558,-117.28705,14-36-057-23W5M,G11639,2018,Cecilia Sweet Gas Plant 14-36,14-36-057-23W5M,30306.543
ABGP0001666,Active,Cecilia 14-36-57-23W5,GP,Cecilia,Canadian Natural Resources Limited,100.0% - Canadian Natural Resources Limited,,53.97558,-117.28705,14-36-057-23W5M,G11639,2017,Cecilia Sweet Gas Plant 14-36,14-36-057-23W5M,37462.004
ABGP0001668,Active,Spectra Gordondale East Gas Plant,GP,Gordondale East,Northriver Midstream Inc.,100.0% - Northriver Midstream Inc.,1991-01-01,55.87804,-119.29542,11-26-079-09W6M,G10550,2022,Gordondale East Gas Plant,11-26-079-09W6M,80492.58756
ABGP0001668,Active,Spectra Gordondale East Gas Plant,GP,Gordondale East,Northriver Midstream Inc.,100.0% - Northriver Midstream Inc.,1991-01-01,55.87804,-119.29542,11-26-079-09W6M,G10550,2021,Gordondale East Gas Plant,11-26-079-09W6M,81135.08614
ABGP0001668,Active,Spectra Gordondale East Gas Plant,GP,Gordondale East,Northriver Midstream Inc.,100.0% - Northriver Midstream Inc.,1991-01-01,55.87804,-119.29542,11-26-079-09W6M,G10550,2020,Gordondale East Gas Plant,11-26-079-09W6M,50365.94293
ABGP0001668,Active,Spectra Gordondale East Gas Plant,GP,Gordondale East,Northriver Midstream Inc.,100.0% - Northriver Midstream Inc.,1991-01-01,55.87804,-119.29542,11-26-079-09W6M,G10550,2019,Gordondale East Gas Plant,11-26-079-09W6M,57665.54916
ABGP0001668,Active,Spectra Gordondale East Gas Plant,GP,Gordondale East,Northriver Midstream Inc.,100.0% - Northriver Midstream Inc.,1991-01-01,55.87804,-119.29542,11-26-079-09W6M,G10550,2018,Gordondale East Gas Plant,11-26-079-09W6M,51811.47
ABGP0001668,Active,Spectra Gordondale East Gas Plant,GP,Gordondale East,Northriver Midstream Inc.,100.0% - Northriver Midstream Inc.,1991-01-01,55.87804,-119.29542,11-26-079-09W6M,G10550,2017,Gordondale East Gas Plant,11-26-079-09W6M,53987.695
ABGP0001668,Active,Spectra Gordondale East Gas Plant,GP,Gordondale East,Northriver Midstream Inc.,100.0% - Northriver Midstream Inc.,1991-01-01,55.87804,-119.29542,11-26-079-09W6M,G10550,2016,Gordondale East Gas Plant,11-26-079-09W6M,55037.5418
ABGP0001668,Active,Spectra Gordondale East Gas Plant,GP,Gordondale East,Northriver Midstream Inc.,100.0% - Northriver Midstream Inc.,1991-01-01,55.87804,-119.29542,11-26-079-09W6M,G10550,2014,Gordondale East Gas Plant,11-26-079-09W6M,58979.38988
ABGP0001668,Active,Spectra Gordondale East Gas Plant,GP,Gordondale East,Northriver Midstream Inc.,100.0% - Northriver Midstream Inc.,1991-01-01,55.87804,-119.29542,11-26-079-09W6M,G10550,2013,Gordondale East Gas Plant,11-26-079-09W6M,57843.67464
ABGP0001668,Active,Spectra Gordondale East Gas Plant,GP,Gordondale East,Northriver Midstream Inc.,100.0% - Northriver Midstream Inc.,1991-01-01,55.87804,-119.29542,11-26-079-09W6M,G10550,2012,Gordondale East Gas Plant,11-26-079-09W6M,65300.06557
ABGP0001668,Active,Spectra Gordondale East Gas Plant,GP,Gordondale East,Northriver Midstream Inc.,100.0% - Northriver Midstream Inc.,1991-01-01,55.87804,-119.29542,11-26-079-09W6M,G10550,2011,Gordondale East Gas Plant,11-26-079-09W6M,67171.3495
ABGP0001668,Active,Spectra Gordondale East Gas Plant,GP,Gordondale East,Northriver Midstream Inc.,100.0% - Northriver Midstream Inc.,1991-01-01,55.87804,-119.29542,11-26-079-09W6M,G10550,2010,Gordondale East Gas Plant,11-26-079-09W6M,61269.83383
ABGP0001668,Active,Spectra Gordondale East Gas Plant,GP,Gordondale East,Northriver Midstream Inc.,100.0% - Northriver Midstream Inc.,1991-01-01,55.87804,-119.29542,11-26-079-09W6M,G10550,2009,Gordondale East Gas Plant,11-26-079-09W6M,56331.399
ABGP0001669,Active,Wolf South 5-1-51-15W5,GP,Wolf South,Cenovus Energy Inc.,100.0% - Cenovus Energy Inc.,1993-01-01,53.37212,-116.08649,05-01-051-15W5M,G10707,2022,Wolf Lake Sweet Gas Plant,05-01-051-15W5M,61682.59267
ABGP0001669,Active,Wolf South 5-1-51-15W5,GP,Wolf South,Cenovus Energy Inc.,100.0% - Cenovus Energy Inc.,1993-01-01,53.37212,-116.08649,05-01-051-15W5M,G10707,2021,Wolf Lake Sweet Gas Plant,05-01-051-15W5M,29142.80149
ABGP0001669,Active,Wolf South 5-1-51-15W5,GP,Wolf South,Cenovus Energy Inc.,100.0% - Cenovus Energy Inc.,1993-01-01,53.37212,-116.08649,05-01-051-15W5M,G10707,2020,Wolf Lake Sweet Gas Plant,05-01-051-15W5M,26641.627
ABGP0001669,Active,Wolf South 5-1-51-15W5,GP,Wolf South,Cenovus Energy Inc.,100.0% - Cenovus Energy Inc.,1993-01-01,53.37212,-116.08649,05-01-051-15W5M,G10707,2019,Wolf Lake Sweet Gas Plant,05-01-051-15W5M,53896.016
ABGP0001669,Active,Wolf South 5-1-51-15W5,GP,Wolf South,Cenovus Energy Inc.,100.0% - Cenovus Energy Inc.,1993-01-01,53.37212,-116.08649,05-01-051-15W5M,G10707,2018,Wolf Lake Sweet Gas Plant,05-01-051-15W5M,54786.618
ABGP0001669,Active,Wolf South 5-1-51-15W5,GP,Wolf South,Cenovus Energy Inc.,100.0% - Cenovus Energy Inc.,1993-01-01,53.37212,-116.08649,05-01-051-15W5M,G10707,2017,Wolf Lake Sweet Gas Plant,05-01-051-15W5M,46125.571
ABGP0001669,Active,Wolf South 5-1-51-15W5,GP,Wolf South,Cenovus Energy Inc.,100.0% - Cenovus Energy Inc.,1993-01-01,53.37212,-116.08649,05-01-051-15W5M,G10707,2012,Wolf Lake Sweet Gas Plant,05-01-051-15W5M,54166.31186
ABGP0001669,Active,Wolf South 5-1-51-15W5,GP,Wolf South,Cenovus Energy Inc.,100.0% - Cenovus Energy Inc.,1993-01-01,53.37212,-116.08649,05-01-051-15W5M,G10707,2011,Wolf Lake Sweet Gas Plant,05-01-051-15W5M,53948.11228
ABGP0001669,Active,Wolf South 5-1-51-15W5,GP,Wolf South,Cenovus Energy Inc.,100.0% - Cenovus Energy Inc.,1993-01-01,53.37212,-116.08649,05-01-051-15W5M,G10707,2010,Wolf Lake Sweet Gas Plant,05-01-051-15W5M,53983.86006
ABGP0001678,Active,Kakut 14-12-75-3W6,GP,Kakut,Long Run Exploration Ltd.,100.0% - Long Run Exploration Ltd.,,55.48862,-118.32679,14-12-075-03W6M,G12291,2019,LRE - Kakut Gas Plant 14-12,14-12-075-03W6M,8531.154
ABGP0001679,Active,Bonavista Cherhill,GP,Cherhill Solution Gas Conservation,Long Run Exploration Ltd.,100.0% - Long Run Exploration Ltd.,,53.86254,-114.75504,02-25-056-06W5M,G11181,2019,LRE - Cherhill Gas Plant 02-25,02-25-056-06W5M,9914.484
ABGP0001679,Active,Bonavista Cherhill,GP,Cherhill Solution Gas Conservation,Long Run Exploration Ltd.,100.0% - Long Run Exploration Ltd.,,53.86254,-114.75504,02-25-056-06W5M,G11181,2018,LRE - Cherhill Gas Plant 02-25,02-25-056-06W5M,13197.927
ABGP0001679,Active,Bonavista Cherhill,GP,Cherhill Solution Gas Conservation,Long Run Exploration Ltd.,100.0% - Long Run Exploration Ltd.,,53.86254,-114.75504,02-25-056-06W5M,G11181,2017,LRE - Cherhill Gas Plant 02-25,02-25-056-06W5M,10931.26982
ABGP0001693,Active,Pengrowth Mcleod,GP,Mcleod,Pine Cliff Energy Ltd.,70.0% - Pine Cliff Energy Ltd.,,53.83016,-115.9371,16-12-056-14W5M,G12442,2020,Pengrowth Mcleod 16-12,16-12-056-14W5M,8119.676153
ABGP0001694,Active,Summit Craigmyle,GP,Chain,Tallahassee Exploration Inc.,100.0% - Tallahassee Exploration Inc.,,51.81451,-112.45292,06-11-033-18W4M,G11703,2017,Chain Gas Plant 06-11,06-11-033-18W4M,11365.452
ABGP0001699,Suspended,Western Facility Managmentfenn-Big Valley,GP,Western Facility Management Fenn-Big Valley,Keyera Energy Ltd.,100.0% - Keyera Energy Ltd.,,52.09024,-112.76383,05-14-036-20W4M,G11334,2017,FBV Central 5-14,05-14-036-20W4M,15514.0565
ABGP0001707,Active,Pembina Infra. & Logistics Lp Frac 1,GP,Redwater Fractionation And Storage Facility,Pembina Ngl Corporation,100.0% - Pembina Ngl Corporation,1998-01-01,53.81249,-113.12761,09-01-056-22W4M,G11517,2022,Redwater Fractionation Site Facility II (RFS II),09-01-056-22W4M,282981.9259
ABGP0001707,Active,Pembina Infra. & Logistics Lp Frac 1,GP,Redwater Fractionation And Storage Facility,Pembina Ngl Corporation,100.0% - Pembina Ngl Corporation,1998-01-01,53.81249,-113.12761,09-01-056-22W4M,G11517,2021,Redwater Fractionation Site Facility II (RFS II),09-01-056-22W4M,273733.82
ABGP0001707,Active,Pembina Infra. & Logistics Lp Frac 1,GP,Redwater Fractionation And Storage Facility,Pembina Ngl Corporation,100.0% - Pembina Ngl Corporation,1998-01-01,53.81249,-113.12761,09-01-056-22W4M,G11517,2020,Redwater Fractionation Site Facility II (RFS II),09-01-056-22W4M,263865.6
ABGP0001707,Active,Pembina Infra. & Logistics Lp Frac 1,GP,Redwater Fractionation And Storage Facility,Pembina Ngl Corporation,100.0% - Pembina Ngl Corporation,1998-01-01,53.81249,-113.12761,09-01-056-22W4M,G11517,2019,Redwater Fractionation Site Facility II (RFS II),09-01-056-22W4M,242330.9098
ABGP0001707,Active,Pembina Infra. & Logistics Lp Frac 1,GP,Redwater Fractionation And Storage Facility,Pembina Ngl Corporation,100.0% - Pembina Ngl Corporation,1998-01-01,53.81249,-113.12761,09-01-056-22W4M,G11517,2018,Redwater Fractionation Site Facility II (RFS II),09-01-056-22W4M,155943.2278
ABGP0001707,Active,Pembina Infra. & Logistics Lp Frac 1,GP,Redwater Fractionation And Storage Facility,Pembina Ngl Corporation,100.0% - Pembina Ngl Corporation,1998-01-01,53.81249,-113.12761,09-01-056-22W4M,G11517,2017,Redwater Fractionation Site Facility II (RFS II),09-01-056-22W4M,95251.888
ABGP0001713,Active,Viking-Kinsella 13-31-48-12W4,GP,Viking,Pine Cliff Energy Ltd.,100.0% - Pine Cliff Energy Ltd.,,53.18848,-111.75698,13-31-048-12W4M,G11275,2022,Viking Sweet Gas Plant,13-31-048-12W4M,23131.64652
ABGP0001713,Active,Viking-Kinsella 13-31-48-12W4,GP,Viking,Pine Cliff Energy Ltd.,100.0% - Pine Cliff Energy Ltd.,,53.18848,-111.75698,13-31-048-12W4M,G11275,2021,Viking Sweet Gas Plant,13-31-048-12W4M,23627.96723
ABGP0001713,Active,Viking-Kinsella 13-31-48-12W4,GP,Viking,Pine Cliff Energy Ltd.,100.0% - Pine Cliff Energy Ltd.,,53.18848,-111.75698,13-31-048-12W4M,G11275,2020,Viking Sweet Gas Plant,13-31-048-12W4M,18274.89098
ABGP0001713,Active,Viking-Kinsella 13-31-48-12W4,GP,Viking,Pine Cliff Energy Ltd.,100.0% - Pine Cliff Energy Ltd.,,53.18848,-111.75698,13-31-048-12W4M,G11275,2019,Viking Sweet Gas Plant,13-31-048-12W4M,33999.68754
ABGP0001713,Active,Viking-Kinsella 13-31-48-12W4,GP,Viking,Pine Cliff Energy Ltd.,100.0% - Pine Cliff Energy Ltd.,,53.18848,-111.75698,13-31-048-12W4M,G11275,2018,Viking Sweet Gas Plant,13-31-048-12W4M,20257.16851
ABGP0001713,Active,Viking-Kinsella 13-31-48-12W4,GP,Viking,Pine Cliff Energy Ltd.,100.0% - Pine Cliff Energy Ltd.,,53.18848,-111.75698,13-31-048-12W4M,G11275,2017,Viking Sweet Gas Plant,13-31-048-12W4M,20227.00154
ABGP0001718,Active,Berland River West 14-23-58-26W5,GP,Horse Leland,Canadian Natural Resources Limited,10.0% - Conocophillips Canada Limited; 10.0% - Encana Corporation; 80.0% - Canadian Natural Resources Limited,1999-01-01,54.03376,-117.75789,14-23-058-26W5M,G11520,2022,Horse Sweet Gas Plant 14-23-058-26W5,14-23-058-26W5M,26240.418
ABGP0001718,Active,Berland River West 14-23-58-26W5,GP,Horse Leland,Canadian Natural Resources Limited,10.0% - Conocophillips Canada Limited; 10.0% - Encana Corporation; 80.0% - Canadian Natural Resources Limited,1999-01-01,54.03376,-117.75789,14-23-058-26W5M,G11520,2021,Horse Sweet Gas Plant 14-23-058-26W5,14-23-058-26W5M,23403.59931
ABGP0001718,Active,Berland River West 14-23-58-26W5,GP,Horse Leland,Canadian Natural Resources Limited,10.0% - Conocophillips Canada Limited; 10.0% - Encana Corporation; 80.0% - Canadian Natural Resources Limited,1999-01-01,54.03376,-117.75789,14-23-058-26W5M,G11520,2020,Horse Sweet Gas Plant 14-23-058-26W5,14-23-058-26W5M,22220.477
